store_name,address,sido,gugun,win1,latest_round,latest_date
훼미리마트고현점,경남 거제시 거제중앙로 1841,경남,거제시,1,395,2010-06-26
코리아마트(앞산점),대구 남구 대명서로 76 미니스톱 대명서로점,대구,남구,1,393,2010-06-12
흥부네대박,경기 광주시 광여로 713 좌측1벌,경기,광주시,1,392,2010-06-05
쌍용복권방,경기 평택시 서동대로 2044,경기,평택시,1,392,2010-06-05
플러스24시로또,경기 양주시 호국로 511,경기,양주시,1,389,2010-05-15
명동복권,강원 춘천시 중앙로 57 신한은행 신한은행춘천중앙지점옆 가판,강원,춘천시,1,389,2010-05-15
노다지복권방,"대전 중구 충무로 124,(대사동)",대전,중구,1,388,2010-05-08
행운복권방,울산 중구 서동 53-1 1층 우리들편의점내,울산,중구,1,388,2010-05-08
훼미리마트(동해발한점),강원 동해시 발한동 39-14,강원,동해시,1,388,2010-05-08
행운복권방,제주 제주시 한림중앙로 12,제주,제주시,1,387,2010-05-01
왕대박복권방,서울 강서구 화곡동 342-45,서울,강서구,1,386,2010-04-24
로또노원역점,서울 노원구 상계동 593-21층,서울,노원구,1,386,2010-04-24
오늘을잡아라,서울 도봉구 창동 74-5신원빌딩1층,서울,도봉구,1,386,2010-04-24
싱싱마트,경기 이천시 부발읍 신하1리 481-1,경기,이천시,1,386,2010-04-24
신라슈퍼,경남 김해시 진영로 215 복권판매점,경남,김해시,1,386,2010-04-24
GS25(잠실),서울 송파구 방이동 38-3번지,서울,송파구,1,385,2010-04-17
천하명당복권방,전남 목포시 상동 883번지 동아아파트상가 가동 1층 101호,전남,목포시,1,385,2010-04-17
구세약방,경기 수원시 장안구 연무동 8-2,경기,수원시,1,384,2010-04-10
천하명가,서울 노원구 상계7동 724-1길빌딩101호,서울,노원구,1,383,2010-04-03
피쉬복권방,충북 청주시 흥덕구 1순환로513번길 4 휴대폰매장,충북,청주시,1,383,2010-04-03
로또명당,대구 남구 명덕로 322,대구,남구,1,382,2010-03-27
행운,경기 군포시 금정동 744-31층,경기,군포시,1,382,2010-03-27
서울문구팬시,경기 안산시 상록구 부곡로 21 301호,경기,안산시,1,382,2010-03-27
복권세상도영점,강원 원주시 예술관길 3 1층,강원,원주시,1,382,2010-03-27
썬24,전북 전주시 덕진구 우아3길 18,전북,전주시,1,382,2010-03-27
현대복권방,서울 양천구 목2동 514-5,서울,양천구,1,381,2010-03-20
쿨마트영남네오빌점,대구 달서구 대명천로 250 영남네오빌비스타상가201동101호,대구,달서구,1,381,2010-03-20
금주의명당,대구 수성구 청호로 365,대구,수성구,1,381,2010-03-20
로또복권,인천 남구 용현동 459-16,인천,남구,1,381,2010-03-20
인천역버스매표소,인천 중구 북성동1가 3,인천,중구,1,381,2010-03-20
GS25(대전노은),대전 유성구 지족동 901-1월드코아빌딩,대전,유성구,1,381,2010-03-20
행운복권방,경기 성남시 중원구 금상로 118,경기,성남시,1,381,2010-03-20
1등로또복권방,경기 의정부시 용현동 266-10,경기,의정부시,1,381,2010-03-20
승리복권방,경기 파주시 청송로 1029,경기,파주시,1,381,2010-03-20
운수대통,경남 거제시 능포동 727-2동헌상가가-111,경남,거제시,1,381,2010-03-20
대박복권방,경남 김해시 활천로36번길 28-6 복권판매점,경남,김해시,1,381,2010-03-20
패밀리마트전포점,부산 부산진구 전포동 337-3,부산,부산진구,1,380,2010-03-13
복권명당,대구 동구 효동로 101 동촌 강나루아파트 건너편,대구,동구,1,379,2010-03-06
세이브마트,경기 의정부시 금오로 100,경기,의정부시,1,379,2010-03-06
제이민온천복권,충남 아산시 번영로217번길 25 웨이스탑 편의점,충남,아산시,1,379,2010-03-06
수레크레이션이벤트기획,충남 천안시 서북구 성정중4길 3 증축 1층동 4호,충남,천안시,1,379,2010-03-06
LG다대성원점,부산 사하구 다대동 1551-25,부산,사하구,1,378,2010-02-27
종각점,서울 종로구 관철동 42-3번지1층,서울,종로구,1,377,2010-02-20
복권방,서울 구로구 구로동 409-80 1층,서울,구로구,1,376,2010-02-13
복권코리아,"대구 달서구 와룡로 19,(본동)",대구,달서구,1,376,2010-02-13
아산직매장,충남 아산시 어의정로183번길 9,충남,아산시,1,376,2010-02-13
한일슈퍼,경북 구미시 황상동 205-15,경북,구미시,1,376,2010-02-13
버스표 담배,서울 강동구 올림픽로 811,서울,강동구,1,375,2010-02-06
이토타워점,인천 남동구 구월동 1456이토타워129,인천,남동구,1,375,2010-02-06
등대복권방,울산 동구 동진로 4 동서아트빌 1층 편의점,울산,동구,1,375,2010-02-06
황금복권,강원 원주시 단계동 808번지 삼익상가 105호,강원,원주시,1,375,2010-02-06
훼미리마트(광탄개나리),경기 파주시 광탄면 신산리 358-10,경기,파주시,1,373,2010-01-23
팔도로또,부산 수영구 수영로 709-1 청백도서내,부산,수영구,1,372,2010-01-16
코리아세븐 대전오정오거리점,대전 대덕구 오정동 449-1번지,대전,대덕구,1,372,2010-01-16
공림로또판매점,충남 서산시 남원1길 107,충남,서산시,1,372,2010-01-16
GS25(김해중앙점),경남 김해시 서상동 152-10 1층,경남,김해시,1,372,2010-01-16
그린슈퍼,서울 강동구 천중로52길 15,서울,강동구,1,371,2010-01-09
타임,대전 중구 은행동 76-18번지,대전,중구,1,371,2010-01-09
일등복권방,충북 청주시 흥덕구 복대동 849-2,충북,청주시,1,371,2010-01-09
로또복권,대전 동구 자양동 198-17,대전,동구,1,370,2010-01-02
가판대,경기 안양시 만안구 안양동 456-2,경기,안양시,1,370,2010-01-02
대박나라복권방,충남 아산시 서부남로 868,충남,아산시,1,370,2010-01-02
알리바이평동베팅샵,광주 광산구 사암로340번길 31 부광빌딩 102호,광주,광산구,1,369,2009-12-26
일마트,전남 순천시 중앙시장길 20 일마트,전남,순천시,1,369,2009-12-26
스포츠복권방,경남 양산시 물금읍 황산로 675,경남,양산시,1,369,2009-12-26
당신대박,부산 북구 금곡대로285번길 19 리버사이드빌딩103-1호,부산,북구,1,368,2009-12-19
로또봉덕시장지점,대구 남구 봉덕로 120,대구,남구,1,367,2009-12-12
복권방,인천 부평구 경인로 745 102호,인천,부평구,1,367,2009-12-12
복권명당집시장점,경기 동두천시 지행동 718-3송내프라자103,경기,동두천시,1,367,2009-12-12
석수로또대박나라,경기 안양시 만안구 석수동 281-4104호,경기,안양시,1,367,2009-12-12
제일복권,충남 논산시 중앙로 235 놀뫼아파트,충남,논산시,1,367,2009-12-12
가로판매점,서울 용산구 한강로2가 314-1,서울,용산구,1,366,2009-12-05
시네마복권방,광주 북구 두암동 894-1,광주,북구,1,365,2009-11-28
복권천국,대전 중구 보문로 173,대전,중구,1,364,2009-11-21
대박로또,경기 안산시 상록구 사동 11521층,경기,안산시,1,364,2009-11-21
우리들중울산점,울산 중구 옥골샘4길 21,울산,중구,1,363,2009-11-14
GS25(반포중앙),서울 서초구 반포1동 739-351층,서울,서초구,1,362,2009-11-07
한마음,충북 제천시 신백동 110-11,충북,제천시,1,362,2009-11-07
대연3호점로또판매,부산 남구 대연4동 1168-14,부산,남구,1,361,2009-10-31
GS25(영통번영),경기 수원시 영통구 영통동 1038-1 1층,경기,수원시,1,361,2009-10-31
복권방,서울 구로구 도림로 55-1,서울,구로구,1,360,2009-10-24
창원병원앞매표소,경남 창원시 중앙동 104-1,경남,창원시,1,360,2009-10-24
삼성복권,서울 강남구 대치동 957-3 1층,서울,강남구,1,359,2009-10-17
행운복권마트,서울 서초구 서초대로 96 1층,서울,서초구,1,359,2009-10-17
복권방,경기 부천시 삼작로 305 성진그린타운102-102,경기,부천시,1,359,2009-10-17
큰마을복권방,대전 서구 만년로67번길 36 디지털타운1층64호 홍삼판매점,대전,서구,1,358,2009-10-10
복권명당,경북 영천시 호국로 31,경북,영천시,1,358,2009-10-10
쉐라톤베이커리,"서울 도봉구 도봉로170길 8,(도봉동)",서울,도봉구,1,357,2009-10-03
토토전문점,경남 김해시 해반천로144번길 40 거림맥스랜드103호 복권판매점,경남,김해시,1,357,2009-10-03
한냉매점,서울 동작구 노들로 674 노량진수산물도매시장 2층 10호,서울,동작구,1,356,2009-09-26
버스매표소447,인천 동구 송림동 50-120,인천,동구,1,356,2009-09-26
GS25(수원행복),경기 수원시 영통구 영통동 974-6 세일빌딩 111,경기,수원시,1,356,2009-09-26
공단로또복권방,경기 안성시 미양면 계륵리 271-9,경기,안성시,1,356,2009-09-26
시외버스터미널로또복권방,충남 논산시 계백로 1000,충남,논산시,1,356,2009-09-26
복권천국,대구 남구 대명로 269-3,대구,남구,1,355,2009-09-19
버스판매소,경기 고양시 덕양구 화정동 1045번지 865 선신안아파트 앞,경기,고양시,1,355,2009-09-19
빙고복권점,경기 평택시 송탄로 191,경기,평택시,1,355,2009-09-19
-,서울 강남구 선릉로 519 삼능빌딩,서울,강남구,1,354,2009-09-12
효원당슈퍼,부산 금정구 부산대학로 48 복권판매점,부산,금정구,1,354,2009-09-12
복권이야기,대구 동구 신천동 740-20,대구,동구,1,354,2009-09-12
희망복권방,경기 의정부시 호원동 423 대명빌딩 1층,경기,의정부시,1,354,2009-09-12
신도복권명소,대전 대덕구 비래동 151-4,대전,대덕구,1,353,2009-09-05
평원상회,강원 강릉시 옥천동 281-8,강원,강릉시,1,352,2009-08-29
로또토토,울산 남구 꽃대나리로 37,울산,남구,1,351,2009-08-22
복권세상,경기 남양주시 청학로 97,경기,남양주시,1,351,2009-08-22
보령복권방,충남 보령시 중앙로 48,충남,보령시,1,351,2009-08-22
GS25(이문중앙점),서울 동대문구 이문동 345-8 외 1필지 (346-118),서울,동대문구,1,350,2009-08-15
갤러리마트,서울 중랑구 사가정로 387,서울,중랑구,1,350,2009-08-15
로또복권방,경기 안양시 동안구 호계동 721-3,경기,안양시,1,350,2009-08-15
오또로또,경기 이천시 마장면 오천리 283-15,경기,이천시,1,350,2009-08-15
-,부산 부산진구 부전동 573-1 복권판매대 제4번,부산,부산진구,1,349,2009-08-08
네잎크로바,경기 안양시 동안구 엘에스로 92 안양국제 유통단지 지원동 지하1층 71호,경기,안양시,1,349,2009-08-08
GS25(파빌리온점),경기 성남시 분당구 정자동 7 두산위브파빌리온상가 1층 A-103,경기,성남시,1,348,2009-08-01
로또복권판매소,서울 영등포구 문래동2가 40-3,서울,영등포구,1,347,2009-07-25
로또복권,인천 부평구 열우물로50번길 9-2,인천,부평구,1,347,2009-07-25
샘머리비디오 책,대전 서구 둔산2동 907 A상가 지하 14호,대전,서구,1,347,2009-07-25
일등복권방,경기 광명시 오리로 855 1층3호,경기,광명시,1,347,2009-07-25
영암복권방,전남 영암군 삼호읍 삼호중앙로 203 명당복권방,전남,영암군,1,347,2009-07-25
복권명당,대구 북구 산격동 845,대구,북구,1,346,2009-07-18
훼미리마트(다대사랑점),부산 사하구 다대동 35,부산,사하구,1,344,2009-07-04
광주무등1호점로또판매,광주 북구 임동 153-6,광주,북구,1,344,2009-07-04
씨스페이스(명지성모점),서울 영등포구 대림동 7091층,서울,영등포구,1,343,2009-06-27
종로슈퍼,서울 종로구 돈화문로10길 14,서울,종로구,1,343,2009-06-27
에덴로또,"전북 전주시 덕진구 쪽구름로 34,(동산동)",전북,전주시,1,343,2009-06-27
복권마을,"충북 충주시 봉황1길 2,(봉방동)",충북,충주시,1,342,2009-06-20
GS25(수원삼성),경기 수원시 영통구 매탄동 매탄동 1267-7중앙프라자1층104,경기,수원시,1,341,2009-06-13
드림복권,전북 익산시 무왕로20길 20-2,전북,익산시,1,341,2009-06-13
GS25(창원극동),경남 창원시 팔용동 104-1,경남,창원시,1,341,2009-06-13
복권방,서울 광진구 광장동 453-1삼성상가1층,서울,광진구,1,340,2009-06-06
GS25(분당성원),경기 성남시 분당구 금곡동 159한국프라자112 113호,경기,성남시,1,340,2009-06-06
만세복권방,경기 의정부시 신곡동 473-2성원상가104,경기,의정부시,1,340,2009-06-06
GS25(이천대월),경기 이천시 대월면 사동리 사동리 347-138,경기,이천시,1,340,2009-06-06
훼미리마트(입석강변점),대구 동구 입석동 933-2,대구,동구,1,339,2009-05-30
영화사랑,인천 부평구 청천동 15-9,인천,부평구,1,339,2009-05-30
효원복권방,경북 경산시 공단4로 145 1층 씨스페이스,경북,경산시,1,339,2009-05-30
훼미리마트(포항중앙상가점),경북 포항시 북구 신흥동 신흥동 819-1,경북,포항시,1,339,2009-05-30
행운복권방(동아마트연일점),경북 포항시 남구 연일읍 생지리408,경북,포항시,1,339,2009-05-30
훼미리마트(통영항남점),경남 통영시 항남동 197-25,경남,통영시,1,339,2009-05-30
세형전기,경기 평택시 평택3로56번길 28-8,경기,평택시,1,338,2009-05-23
베스트부흥복권방,서울 도봉구 창동 3-4신한빌딩107호,서울,도봉구,1,337,2009-05-16
노다지복권방,서울 성동구 성수동2가 300-75호1층4,서울,성동구,1,337,2009-05-16
GS25(만평),대구 서구 비산동 1210-2,대구,서구,1,336,2009-05-09
GS25오리점,경기 성남시 분당구 구미동 구미동 158하나이지타워107호,경기,성남시,1,336,2009-05-09
배스트로또(수원탑동),경기 수원시 권선구 탑동 탑동 749-1,경기,수원시,1,336,2009-05-09
찬스로또방,경남 창원시 내동 456-17번지내동상가1층7-8호,경남,창원시,1,336,2009-05-09
청룡,제주 제주시 신북로 255,제주,제주시,1,336,2009-05-09
노다지복권방,부산 부산진구 부암동 541-23,부산,부산진구,1,335,2009-05-02
GS25(경산사동),경북 경산시 삼풍동 509-4,경북,경산시,1,335,2009-05-02
훼미리마트(신당6동점),서울 중구 신당동 52-299 1층,서울,중구,1,334,2009-04-25
신탄복권방,대전 대덕구 목상동 866-3,대전,대덕구,1,334,2009-04-25
프랜즈주안2호점,인천 남구 주안동 18-231층,인천,남구,1,333,2009-04-18
모닝로또,인천 서구 봉오재3로 104 엔시티타워2차 1층 115호,인천,서구,1,333,2009-04-18
신청호마트,전남 목포시 용해지구로88번길 23 골드디움5차상가 115호,전남,목포시,1,333,2009-04-18
대박로또,서울 영등포구 영등포로53길 17 1층 (영등포동2가),서울,영등포구,1,332,2009-04-11
김영로또,인천 옹진군 영흥북로 3 105호,인천,옹진군,1,332,2009-04-11
정기사,"경기 동두천시 동광로 88,(생연동)",경기,동두천시,1,332,2009-04-11
